datetime,temp_weighted,month,holiday,is_weekend,hour,minute
2024-01-23 05:15:00,3.989475,1,0,0,5,15
2024-01-23 05:30:00,4.12915,1,0,0,5,30
2024-01-23 05:45:00,4.268825,1,0,0,5,45
2024-01-23 06:00:00,4.4085,1,0,0,6,0
2024-01-23 06:15:00,4.3234,1,0,0,6,15
2024-01-23 06:30:00,4.238300000000001,1,0,0,6,30
2024-01-23 06:45:00,4.1532,1,0,0,6,45
2024-01-23 07:00:00,4.0681,1,0,0,7,0
2024-01-23 07:15:00,4.366675000000001,1,0,0,7,15
2024-01-23 07:30:00,4.66525,1,0,0,7,30
2024-01-23 07:45:00,4.963825,1,0,0,7,45
2024-01-23 08:00:00,5.2624,1,0,0,8,0
2024-01-23 08:15:00,5.8234,1,0,0,8,15
2024-01-23 08:30:00,6.3844,1,0,0,8,30
2024-01-23 08:45:00,6.9454,1,0,0,8,45
2024-01-23 09:00:00,7.5064,1,0,0,9,0
2024-01-23 09:15:00,8.110225,1,0,0,9,15
2024-01-23 09:30:00,8.71405,1,0,0,9,30
2024-01-23 09:45:00,9.317874999999999,1,0,0,9,45
2024-01-23 10:00:00,9.9217,1,0,0,10,0
2024-01-23 10:15:00,10.62685,1,0,0,10,15
2024-01-23 10:30:00,11.332,1,0,0,10,30
2024-01-23 10:45:00,12.03715,1,0,0,10,45
2024-01-23 11:00:00,12.7423,1,0,0,11,0
2024-01-23 11:15:00,13.368725,1,0,0,11,15
2024-01-23 11:30:00,13.995149999999999,1,0,0,11,30
2024-01-23 11:45:00,14.621575,1,0,0,11,45
2024-01-23 12:00:00,15.248,1,0,0,12,0
2024-01-23 12:15:00,15.55975,1,0,0,12,15
2024-01-23 12:30:00,15.871500000000001,1,0,0,12,30
2024-01-23 12:45:00,16.18325,1,0,0,12,45
2024-01-23 13:00:00,16.495,1,0,0,13,0
2024-01-23 13:15:00,16.553375000000003,1,0,0,13,15
2024-01-23 13:30:00,16.61175,1,0,0,13,30
2024-01-23 13:45:00,16.670125,1,0,0,13,45
2024-01-23 14:00:00,16.7285,1,0,0,14,0
2024-01-23 14:15:00,16.73605,1,0,0,14,15
2024-01-23 14:30:00,16.7436,1,0,0,14,30
2024-01-23 14:45:00,16.751150000000003,1,0,0,14,45
2024-01-23 15:00:00,16.7587,1,0,0,15,0
2024-01-23 15:15:00,16.658025000000002,1,0,0,15,15
2024-01-23 15:30:00,16.55735,1,0,0,15,30
2024-01-23 15:45:00,16.456675,1,0,0,15,45
2024-01-23 16:00:00,16.356,1,0,0,16,0
2024-01-23 16:15:00,15.591675,1,0,0,16,15
2024-01-23 16:30:00,14.82735,1,0,0,16,30
2024-01-23 16:45:00,14.063025,1,0,0,16,45
2024-01-23 17:00:00,13.298699999999998,1,0,0,17,0
2024-01-23 17:15:00,12.609699999999998,1,0,0,17,15
2024-01-23 17:30:00,11.9207,1,0,0,17,30
2024-01-23 17:45:00,11.2317,1,0,0,17,45
2024-01-23 18:00:00,10.5427,1,0,0,18,0
2024-01-23 18:15:00,10.471575,1,0,0,18,15
2024-01-23 18:30:00,10.40045,1,0,0,18,30
2024-01-23 18:45:00,10.329325,1,0,0,18,45
2024-01-23 19:00:00,10.2582,1,0,0,19,0
2024-01-23 19:15:00,9.997325,1,0,0,19,15
2024-01-23 19:30:00,9.736450000000001,1,0,0,19,30
2024-01-23 19:45:00,9.475575000000001,1,0,0,19,45
2024-01-23 20:00:00,9.2147,1,0,0,20,0
2024-01-23 20:15:00,8.979275000000001,1,0,0,20,15
2024-01-23 20:30:00,8.74385,1,0,0,20,30
2024-01-23 20:45:00,8.508424999999999,1,0,0,20,45
2024-01-23 21:00:00,8.273,1,0,0,21,0
2024-01-23 21:15:00,8.08755,1,0,0,21,15
2024-01-23 21:30:00,7.9021,1,0,0,21,30
2024-01-23 21:45:00,7.71665,1,0,0,21,45
2024-01-23 22:00:00,7.5312,1,0,0,22,0
2024-01-23 22:15:00,7.2003,1,0,0,22,15
2024-01-23 22:30:00,6.869400000000001,1,0,0,22,30
2024-01-23 22:45:00,6.5385,1,0,0,22,45
2024-01-23 23:00:00,6.2076,1,0,0,23,0
2024-01-23 23:15:00,6.078575,1,0,0,23,15
2024-01-23 23:30:00,5.94955,1,0,0,23,30
2024-01-23 23:45:00,5.820525,1,0,0,23,45
2024-01-24 00:00:00,5.6915,1,0,0,0,0
2024-01-24 00:15:00,5.774175,1,0,0,0,15
2024-01-24 00:30:00,5.85685,1,0,0,0,30
2024-01-24 00:45:00,5.939525000000001,1,0,0,0,45
2024-01-24 01:00:00,6.022200000000001,1,0,0,1,0
2024-01-24 01:15:00,6.029025000000001,1,0,0,1,15
2024-01-24 01:30:00,6.03585,1,0,0,1,30
2024-01-24 01:45:00,6.042675,1,0,0,1,45
2024-01-24 02:00:00,6.0495,1,0,0,2,0
2024-01-24 02:15:00,6.018750000000001,1,0,0,2,15
2024-01-24 02:30:00,5.988,1,0,0,2,30
2024-01-24 02:45:00,5.95725,1,0,0,2,45
2024-01-24 03:00:00,5.926500000000001,1,0,0,3,0
2024-01-24 03:15:00,5.739000000000001,1,0,0,3,15
2024-01-24 03:30:00,5.551500000000001,1,0,0,3,30
2024-01-24 03:45:00,5.364,1,0,0,3,45
2024-01-24 04:00:00,5.1765,1,0,0,4,0
2024-01-24 04:15:00,5.0613,1,0,0,4,15
2024-01-24 04:30:00,4.9460999999999995,1,0,0,4,30
2024-01-24 04:45:00,4.8309,1,0,0,4,45
2024-01-24 05:00:00,4.7157,1,0,0,5,0
2024-01-24 05:15:00,4.8837,1,0,0,5,15
2024-01-24 05:30:00,5.0517,1,0,0,5,30
2024-01-24 05:45:00,5.2197,1,0,0,5,45
2024-01-24 06:00:00,5.3877,1,0,0,6,0
2024-01-24 06:15:00,5.293425,1,0,0,6,15
2024-01-24 06:30:00,5.1991499999999995,1,0,0,6,30
2024-01-24 06:45:00,5.104875,1,0,0,6,45
2024-01-24 07:00:00,5.0106,1,0,0,7,0
2024-01-24 07:15:00,5.51205,1,0,0,7,15
2024-01-24 07:30:00,6.0135000000000005,1,0,0,7,30
2024-01-24 07:45:00,6.51495,1,0,0,7,45
2024-01-24 08:00:00,7.0164,1,0,0,8,0
2024-01-24 08:15:00,7.65015,1,0,0,8,15
2024-01-24 08:30:00,8.2839,1,0,0,8,30
2024-01-24 08:45:00,8.91765,1,0,0,8,45
2024-01-24 09:00:00,9.5514,1,0,0,9,0
2024-01-24 09:15:00,10.16385,1,0,0,9,15
2024-01-24 09:30:00,10.776299999999999,1,0,0,9,30
2024-01-24 09:45:00,11.38875,1,0,0,9,45
2024-01-24 10:00:00,12.0012,1,0,0,10,0
2024-01-24 10:15:00,12.571950000000001,1,0,0,10,15
2024-01-24 10:30:00,13.142700000000001,1,0,0,10,30
2024-01-24 10:45:00,13.71345,1,0,0,10,45
2024-01-24 11:00:00,14.2842,1,0,0,11,0
2024-01-24 11:15:00,14.76375,1,0,0,11,15
2024-01-24 11:30:00,15.243300000000001,1,0,0,11,30
2024-01-24 11:45:00,15.722850000000001,1,0,0,11,45
2024-01-24 12:00:00,16.2024,1,0,0,12,0
2024-01-24 12:15:00,16.488725000000002,1,0,0,12,15
2024-01-24 12:30:00,16.77505,1,0,0,12,30
2024-01-24 12:45:00,17.061374999999998,1,0,0,12,45
2024-01-24 13:00:00,17.3477,1,0,0,13,0
2024-01-24 13:15:00,17.371175,1,0,0,13,15
2024-01-24 13:30:00,17.39465,1,0,0,13,30
2024-01-24 13:45:00,17.418125,1,0,0,13,45
2024-01-24 14:00:00,17.4416,1,0,0,14,0
2024-01-24 14:15:00,17.43035,1,0,0,14,15
2024-01-24 14:30:00,17.4191,1,0,0,14,30
2024-01-24 14:45:00,17.40785,1,0,0,14,45
2024-01-24 15:00:00,17.3966,1,0,0,15,0
2024-01-24 15:15:00,17.264499999999998,1,0,0,15,15
2024-01-24 15:30:00,17.1324,1,0,0,15,30
2024-01-24 15:45:00,17.000300000000003,1,0,0,15,45
2024-01-24 16:00:00,16.8682,1,0,0,16,0
2024-01-24 16:15:00,16.1556,1,0,0,16,15
2024-01-24 16:30:00,15.443000000000001,1,0,0,16,30
2024-01-24 16:45:00,14.7304,1,0,0,16,45
2024-01-24 17:00:00,14.0178,1,0,0,17,0
2024-01-24 17:15:00,13.3355,1,0,0,17,15
2024-01-24 17:30:00,12.6532,1,0,0,17,30
2024-01-24 17:45:00,11.9709,1,0,0,17,45
2024-01-24 18:00:00,11.2886,1,0,0,18,0
2024-01-24 18:15:00,10.97175,1,0,0,18,15
2024-01-24 18:30:00,10.654900000000001,1,0,0,18,30
2024-01-24 18:45:00,10.33805,1,0,0,18,45
2024-01-24 19:00:00,10.0212,1,0,0,19,0
2024-01-24 19:15:00,9.692675000000001,1,0,0,19,15
2024-01-24 19:30:00,9.36415,1,0,0,19,30
2024-01-24 19:45:00,9.035625,1,0,0,19,45
2024-01-24 20:00:00,8.7071,1,0,0,20,0
2024-01-24 20:15:00,8.50535,1,0,0,20,15
2024-01-24 20:30:00,8.3036,1,0,0,20,30
2024-01-24 20:45:00,8.10185,1,0,0,20,45
2024-01-24 21:00:00,7.9001,1,0,0,21,0
2024-01-24 21:15:00,7.78415,1,0,0,21,15
2024-01-24 21:30:00,7.668200000000001,1,0,0,21,30
2024-01-24 21:45:00,7.552250000000001,1,0,0,21,45
2024-01-24 22:00:00,7.436300000000001,1,0,0,22,0
2024-01-24 22:15:00,7.184375000000001,1,0,0,22,15
2024-01-24 22:30:00,6.932450000000001,1,0,0,22,30
2024-01-24 22:45:00,6.680525,1,0,0,22,45
2024-01-24 23:00:00,6.4286,1,0,0,23,0
2024-01-24 23:15:00,6.292225,1,0,0,23,15
2024-01-24 23:30:00,6.15585,1,0,0,23,30
2024-01-24 23:45:00,6.019475,1,0,0,23,45
2024-01-25 00:00:00,5.8831,1,0,0,0,0
2024-01-25 00:15:00,5.759575,1,0,0,0,15
2024-01-25 00:30:00,5.63605,1,0,0,0,30
2024-01-25 00:45:00,5.512525,1,0,0,0,45
2024-01-25 01:00:00,5.389,1,0,0,1,0
2024-01-25 01:15:00,5.082000000000001,1,0,0,1,15
2024-01-25 01:30:00,4.775,1,0,0,1,30
2024-01-25 01:45:00,4.468,1,0,0,1,45
2024-01-25 02:00:00,4.1610000000000005,1,0,0,2,0
2024-01-25 02:15:00,4.1846000000000005,1,0,0,2,15
2024-01-25 02:30:00,4.2082,1,0,0,2,30
2024-01-25 02:45:00,4.2318,1,0,0,2,45
2024-01-25 03:00:00,4.2554,1,0,0,3,0
2024-01-25 03:15:00,4.3660250000000005,1,0,0,3,15
2024-01-25 03:30:00,4.47665,1,0,0,3,30
2024-01-25 03:45:00,4.587275,1,0,0,3,45
2024-01-25 04:00:00,4.697900000000001,1,0,0,4,0
2024-01-25 04:15:00,4.6354750000000005,1,0,0,4,15
2024-01-25 04:30:00,4.57305,1,0,0,4,30
2024-01-25 04:45:00,4.510625,1,0,0,4,45
2024-01-25 05:00:00,4.4482,1,0,0,5,0
2024-01-25 05:15:00,4.48855,1,0,0,5,15
2024-01-25 05:30:00,4.5289,1,0,0,5,30
2024-01-25 05:45:00,4.56925,1,0,0,5,45
2024-01-25 06:00:00,4.6096,1,0,0,6,0
2024-01-25 06:15:00,4.635225,1,0,0,6,15
2024-01-25 06:30:00,4.66085,1,0,0,6,30
2024-01-25 06:45:00,4.686475,1,0,0,6,45
2024-01-25 07:00:00,4.7120999999999995,1,0,0,7,0
2024-01-25 07:15:00,5.0326249999999995,1,0,0,7,15
2024-01-25 07:30:00,5.353149999999999,1,0,0,7,30
2024-01-25 07:45:00,5.673675,1,0,0,7,45
2024-01-25 08:00:00,5.9942,1,0,0,8,0
2024-01-25 08:15:00,6.346525,1,0,0,8,15
2024-01-25 08:30:00,6.69885,1,0,0,8,30
2024-01-25 08:45:00,7.051175000000001,1,0,0,8,45
2024-01-25 09:00:00,7.4035,1,0,0,9,0
2024-01-25 09:15:00,8.143675,1,0,0,9,15
2024-01-25 09:30:00,8.88385,1,0,0,9,30
2024-01-25 09:45:00,9.624025,1,0,0,9,45
2024-01-25 10:00:00,10.3642,1,0,0,10,0
2024-01-25 10:15:00,11.200075,1,0,0,10,15
2024-01-25 10:30:00,12.03595,1,0,0,10,30
2024-01-25 10:45:00,12.871825000000001,1,0,0,10,45
2024-01-25 11:00:00,13.7077,1,0,0,11,0
2024-01-25 11:15:00,14.389175000000002,1,0,0,11,15
2024-01-25 11:30:00,15.07065,1,0,0,11,30
2024-01-25 11:45:00,15.752125000000001,1,0,0,11,45
2024-01-25 12:00:00,16.433600000000002,1,0,0,12,0
2024-01-25 12:15:00,16.662950000000002,1,0,0,12,15
2024-01-25 12:30:00,16.8923,1,0,0,12,30
2024-01-25 12:45:00,17.12165,1,0,0,12,45
2024-01-25 13:00:00,17.351,1,0,0,13,0
2024-01-25 13:15:00,17.4588,1,0,0,13,15
2024-01-25 13:30:00,17.5666,1,0,0,13,30
2024-01-25 13:45:00,17.674400000000002,1,0,0,13,45
2024-01-25 14:00:00,17.782200000000003,1,0,0,14,0
2024-01-25 14:15:00,17.782200000000003,1,0,0,14,15
2024-01-25 14:30:00,17.782200000000003,1,0,0,14,30
2024-01-25 14:45:00,17.782200000000003,1,0,0,14,45
2024-01-25 15:00:00,17.782200000000003,1,0,0,15,0
2024-01-25 15:15:00,17.6319,1,0,0,15,15
2024-01-25 15:30:00,17.4816,1,0,0,15,30
2024-01-25 15:45:00,17.331300000000002,1,0,0,15,45
2024-01-25 16:00:00,17.181,1,0,0,16,0
2024-01-25 16:15:00,16.714125,1,0,0,16,15
2024-01-25 16:30:00,16.24725,1,0,0,16,30
2024-01-25 16:45:00,15.780375,1,0,0,16,45
2024-01-25 17:00:00,15.3135,1,0,0,17,0
2024-01-25 17:15:00,14.380525,1,0,0,17,15
2024-01-25 17:30:00,13.44755,1,0,0,17,30
2024-01-25 17:45:00,12.514575,1,0,0,17,45
2024-01-25 18:00:00,11.581600000000002,1,0,0,18,0
2024-01-25 18:15:00,11.395775,1,0,0,18,15
2024-01-25 18:30:00,11.209950000000001,1,0,0,18,30
2024-01-25 18:45:00,11.024125000000002,1,0,0,18,45
2024-01-25 19:00:00,10.8383,1,0,0,19,0
2024-01-25 19:15:00,10.60605,1,0,0,19,15
2024-01-25 19:30:00,10.3738,1,0,0,19,30
2024-01-25 19:45:00,10.14155,1,0,0,19,45
2024-01-25 20:00:00,9.9093,1,0,0,20,0
2024-01-25 20:15:00,9.6263,1,0,0,20,15
2024-01-25 20:30:00,9.3433,1,0,0,20,30
2024-01-25 20:45:00,9.0603,1,0,0,20,45
2024-01-25 21:00:00,8.7773,1,0,0,21,0
2024-01-25 21:15:00,8.377375,1,0,0,21,15
2024-01-25 21:30:00,7.977450000000001,1,0,0,21,30
2024-01-25 21:45:00,7.5775250000000005,1,0,0,21,45
2024-01-25 22:00:00,7.177600000000001,1,0,0,22,0
2024-01-25 22:15:00,7.275250000000001,1,0,0,22,15
2024-01-25 22:30:00,7.3729000000000005,1,0,0,22,30
2024-01-25 22:45:00,7.47055,1,0,0,22,45
2024-01-25 23:00:00,7.5682,1,0,0,23,0
2024-01-25 23:15:00,7.6804250000000005,1,0,0,23,15
2024-01-25 23:30:00,7.79265,1,0,0,23,30
2024-01-25 23:45:00,7.9048750000000005,1,0,0,23,45
2024-01-26 00:00:00,8.017100000000001,1,1,0,0,0
2024-01-26 00:15:00,7.746325000000001,1,1,0,0,15
2024-01-26 00:30:00,7.47555,1,1,0,0,30
2024-01-26 00:45:00,7.204775000000001,1,1,0,0,45
2024-01-26 01:00:00,6.934,1,1,0,1,0
2024-01-26 01:15:00,6.65895,1,1,0,1,15
2024-01-26 01:30:00,6.383900000000001,1,1,0,1,30
2024-01-26 01:45:00,6.10885,1,1,0,1,45
2024-01-26 02:00:00,5.8338,1,1,0,2,0
2024-01-26 02:15:00,5.688575,1,1,0,2,15
2024-01-26 02:30:00,5.54335,1,1,0,2,30
2024-01-26 02:45:00,5.398125,1,1,0,2,45
2024-01-26 03:00:00,5.2529,1,1,0,3,0
2024-01-26 03:15:00,5.165525000000001,1,1,0,3,15
2024-01-26 03:30:00,5.078150000000001,1,1,0,3,30
2024-01-26 03:45:00,4.990775,1,1,0,3,45
2024-01-26 04:00:00,4.9034,1,1,0,4,0
2024-01-26 04:15:00,4.792400000000001,1,1,0,4,15
2024-01-26 04:30:00,4.6814,1,1,0,4,30
2024-01-26 04:45:00,4.5704,1,1,0,4,45
2024-01-26 05:00:00,4.4594000000000005,1,1,0,5,0
2024-01-26 05:15:00,4.320775,1,1,0,5,15
2024-01-26 05:30:00,4.18215,1,1,0,5,30
2024-01-26 05:45:00,4.043525,1,1,0,5,45
2024-01-26 06:00:00,3.9049,1,1,0,6,0
2024-01-26 06:15:00,3.997275,1,1,0,6,15
2024-01-26 06:30:00,4.08965,1,1,0,6,30
2024-01-26 06:45:00,4.182025,1,1,0,6,45
2024-01-26 07:00:00,4.2744,1,1,0,7,0
2024-01-26 07:15:00,4.8774750000000004,1,1,0,7,15
2024-01-26 07:30:00,5.48055,1,1,0,7,30
2024-01-26 07:45:00,6.083625,1,1,0,7,45
2024-01-26 08:00:00,6.6867,1,1,0,8,0
2024-01-26 08:15:00,7.5146999999999995,1,1,0,8,15
2024-01-26 08:30:00,8.3427,1,1,0,8,30
2024-01-26 08:45:00,9.1707,1,1,0,8,45
2024-01-26 09:00:00,9.9987,1,1,0,9,0
2024-01-26 09:15:00,10.70985,1,1,0,9,15
2024-01-26 09:30:00,11.421,1,1,0,9,30
2024-01-26 09:45:00,12.13215,1,1,0,9,45
2024-01-26 10:00:00,12.8433,1,1,0,10,0
2024-01-26 10:15:00,13.533925,1,1,0,10,15
2024-01-26 10:30:00,14.22455,1,1,0,10,30
2024-01-26 10:45:00,14.915175000000001,1,1,0,10,45
2024-01-26 11:00:00,15.605800000000002,1,1,0,11,0
2024-01-26 11:15:00,16.133475000000004,1,1,0,11,15
2024-01-26 11:30:00,16.661150000000003,1,1,0,11,30
2024-01-26 11:45:00,17.188825,1,1,0,11,45
2024-01-26 12:00:00,17.716500000000003,1,1,0,12,0
2024-01-26 12:15:00,17.92075,1,1,0,12,15
2024-01-26 12:30:00,18.125,1,1,0,12,30
2024-01-26 12:45:00,18.329250000000002,1,1,0,12,45
2024-01-26 13:00:00,18.5335,1,1,0,13,0
2024-01-26 13:15:00,18.498775,1,1,0,13,15
2024-01-26 13:30:00,18.46405,1,1,0,13,30
2024-01-26 13:45:00,18.429325,1,1,0,13,45
2024-01-26 14:00:00,18.394599999999997,1,1,0,14,0
2024-01-26 14:15:00,18.329399999999996,1,1,0,14,15
2024-01-26 14:30:00,18.264199999999995,1,1,0,14,30
2024-01-26 14:45:00,18.198999999999998,1,1,0,14,45
2024-01-26 15:00:00,18.133799999999997,1,1,0,15,0
2024-01-26 15:15:00,18.005799999999997,1,1,0,15,15
2024-01-26 15:30:00,17.8778,1,1,0,15,30
2024-01-26 15:45:00,17.7498,1,1,0,15,45
2024-01-26 16:00:00,17.6218,1,1,0,16,0
2024-01-26 16:15:00,16.96835,1,1,0,16,15
2024-01-26 16:30:00,16.3149,1,1,0,16,30
2024-01-26 16:45:00,15.661449999999999,1,1,0,16,45
2024-01-26 17:00:00,15.008,1,1,0,17,0
2024-01-26 17:15:00,14.624324999999999,1,1,0,17,15
2024-01-26 17:30:00,14.240649999999999,1,1,0,17,30
2024-01-26 17:45:00,13.856975,1,1,0,17,45
2024-01-26 18:00:00,13.4733,1,1,0,18,0
2024-01-26 18:15:00,12.788450000000001,1,1,0,18,15
2024-01-26 18:30:00,12.1036,1,1,0,18,30
2024-01-26 18:45:00,11.41875,1,1,0,18,45
2024-01-26 19:00:00,10.7339,1,1,0,19,0
2024-01-26 19:15:00,10.4564,1,1,0,19,15
2024-01-26 19:30:00,10.1789,1,1,0,19,30
2024-01-26 19:45:00,9.9014,1,1,0,19,45
2024-01-26 20:00:00,9.6239,1,1,0,20,0
2024-01-26 20:15:00,9.503375,1,1,0,20,15
2024-01-26 20:30:00,9.382850000000001,1,1,0,20,30
2024-01-26 20:45:00,9.262325,1,1,0,20,45
2024-01-26 21:00:00,9.1418,1,1,0,21,0
2024-01-26 21:15:00,8.804425,1,1,0,21,15
2024-01-26 21:30:00,8.46705,1,1,0,21,30
2024-01-26 21:45:00,8.129675,1,1,0,21,45
2024-01-26 22:00:00,7.792300000000001,1,1,0,22,0
2024-01-26 22:15:00,7.534700000000001,1,1,0,22,15
2024-01-26 22:30:00,7.277100000000001,1,1,0,22,30
2024-01-26 22:45:00,7.0195,1,1,0,22,45
2024-01-26 23:00:00,6.7619,1,1,0,23,0
2024-01-26 23:15:00,6.645325,1,1,0,23,15
2024-01-26 23:30:00,6.5287500000000005,1,1,0,23,30
2024-01-26 23:45:00,6.412175,1,1,0,23,45
2024-01-27 00:00:00,6.2956,1,0,1,0,0
2024-01-27 00:15:00,6.10295,1,0,1,0,15
2024-01-27 00:30:00,5.9103,1,0,1,0,30
2024-01-27 00:45:00,5.717650000000001,1,0,1,0,45
2024-01-27 01:00:00,5.525,1,0,1,1,0
2024-01-27 01:15:00,5.6000250000000005,1,0,1,1,15
2024-01-27 01:30:00,5.675050000000001,1,0,1,1,30
2024-01-27 01:45:00,5.750075,1,0,1,1,45
2024-01-27 02:00:00,5.8251,1,0,1,2,0
2024-01-27 02:15:00,5.748875,1,0,1,2,15
2024-01-27 02:30:00,5.67265,1,0,1,2,30
2024-01-27 02:45:00,5.596425,1,0,1,2,45
2024-01-27 03:00:00,5.5202,1,0,1,3,0
2024-01-27 03:15:00,5.451125,1,0,1,3,15
2024-01-27 03:30:00,5.38205,1,0,1,3,30
2024-01-27 03:45:00,5.312975,1,0,1,3,45
2024-01-27 04:00:00,5.2439,1,0,1,4,0
2024-01-27 04:15:00,5.247625,1,0,1,4,15
2024-01-27 04:30:00,5.25135,1,0,1,4,30
2024-01-27 04:45:00,5.255075,1,0,1,4,45
2024-01-27 05:00:00,5.2588,1,0,1,5,0
2024-01-27 05:15:00,5.229725,1,0,1,5,15
2024-01-27 05:30:00,5.2006499999999996,1,0,1,5,30
2024-01-27 05:45:00,5.171575,1,0,1,5,45
2024-01-27 06:00:00,5.1425,1,0,1,6,0
2024-01-27 06:15:00,5.220925,1,0,1,6,15
2024-01-27 06:30:00,5.2993500000000004,1,0,1,6,30
2024-01-27 06:45:00,5.377775000000001,1,0,1,6,45
2024-01-27 07:00:00,5.456200000000001,1,0,1,7,0
2024-01-27 07:15:00,5.956925000000001,1,0,1,7,15
2024-01-27 07:30:00,6.457650000000001,1,0,1,7,30
2024-01-27 07:45:00,6.958375,1,0,1,7,45
2024-01-27 08:00:00,7.4591,1,0,1,8,0
2024-01-27 08:15:00,8.279075,1,0,1,8,15
2024-01-27 08:30:00,9.09905,1,0,1,8,30
2024-01-27 08:45:00,9.919025000000001,1,0,1,8,45
2024-01-27 09:00:00,10.739,1,0,1,9,0
2024-01-27 09:15:00,11.455200000000001,1,0,1,9,15
2024-01-27 09:30:00,12.1714,1,0,1,9,30
2024-01-27 09:45:00,12.887599999999999,1,0,1,9,45
2024-01-27 10:00:00,13.6038,1,0,1,10,0
2024-01-27 10:15:00,14.201475,1,0,1,10,15
2024-01-27 10:30:00,14.799150000000001,1,0,1,10,30
2024-01-27 10:45:00,15.396825000000002,1,0,1,10,45
2024-01-27 11:00:00,15.994500000000002,1,0,1,11,0
2024-01-27 11:15:00,16.472875000000002,1,0,1,11,15
2024-01-27 11:30:00,16.95125,1,0,1,11,30
2024-01-27 11:45:00,17.429625,1,0,1,11,45
2024-01-27 12:00:00,17.908,1,0,1,12,0
2024-01-27 12:15:00,18.06785,1,0,1,12,15
2024-01-27 12:30:00,18.227700000000002,1,0,1,12,30
2024-01-27 12:45:00,18.387550000000005,1,0,1,12,45
2024-01-27 13:00:00,18.547400000000003,1,0,1,13,0
2024-01-27 13:15:00,18.501425,1,0,1,13,15
2024-01-27 13:30:00,18.45545,1,0,1,13,30
2024-01-27 13:45:00,18.409475,1,0,1,13,45
2024-01-27 14:00:00,18.3635,1,0,1,14,0
2024-01-27 14:15:00,18.3146,1,0,1,14,15
2024-01-27 14:30:00,18.2657,1,0,1,14,30
2024-01-27 14:45:00,18.2168,1,0,1,14,45
2024-01-27 15:00:00,18.1679,1,0,1,15,0
2024-01-27 15:15:00,18.1229,1,0,1,15,15
2024-01-27 15:30:00,18.0779,1,0,1,15,30
2024-01-27 15:45:00,18.0329,1,0,1,15,45
2024-01-27 16:00:00,17.987900000000003,1,0,1,16,0
2024-01-27 16:15:00,17.333825000000004,1,0,1,16,15
2024-01-27 16:30:00,16.679750000000002,1,0,1,16,30
2024-01-27 16:45:00,16.025675,1,0,1,16,45
2024-01-27 17:00:00,15.3716,1,0,1,17,0
2024-01-27 17:15:00,14.731125,1,0,1,17,15
2024-01-27 17:30:00,14.09065,1,0,1,17,30
2024-01-27 17:45:00,13.450175,1,0,1,17,45
2024-01-27 18:00:00,12.8097,1,0,1,18,0
2024-01-27 18:15:00,12.53675,1,0,1,18,15
2024-01-27 18:30:00,12.2638,1,0,1,18,30
2024-01-27 18:45:00,11.99085,1,0,1,18,45
2024-01-27 19:00:00,11.7179,1,0,1,19,0
2024-01-27 19:15:00,11.368275,1,0,1,19,15
2024-01-27 19:30:00,11.018650000000001,1,0,1,19,30
2024-01-27 19:45:00,10.669025000000001,1,0,1,19,45
2024-01-27 20:00:00,10.319400000000002,1,0,1,20,0
2024-01-27 20:15:00,10.029925,1,0,1,20,15
2024-01-27 20:30:00,9.74045,1,0,1,20,30
2024-01-27 20:45:00,9.450975,1,0,1,20,45
2024-01-27 21:00:00,9.161499999999998,1,0,1,21,0
2024-01-27 21:15:00,9.018624999999998,1,0,1,21,15
2024-01-27 21:30:00,8.87575,1,0,1,21,30
2024-01-27 21:45:00,8.732875,1,0,1,21,45
2024-01-27 22:00:00,8.59,1,0,1,22,0
2024-01-27 22:15:00,8.411249999999999,1,0,1,22,15
2024-01-27 22:30:00,8.2325,1,0,1,22,30
2024-01-27 22:45:00,8.05375,1,0,1,22,45
2024-01-27 23:00:00,7.875,1,0,1,23,0
2024-01-27 23:15:00,7.7385,1,0,1,23,15
2024-01-27 23:30:00,7.602,1,0,1,23,30
2024-01-27 23:45:00,7.4655,1,0,1,23,45
2024-01-28 00:00:00,7.329,1,0,1,0,0
2024-01-28 00:15:00,7.205875,1,0,1,0,15
2024-01-28 00:30:00,7.08275,1,0,1,0,30
2024-01-28 00:45:00,6.959625,1,0,1,0,45
2024-01-28 01:00:00,6.8365,1,0,1,1,0
2024-01-28 01:15:00,7.0916250000000005,1,0,1,1,15
2024-01-28 01:30:00,7.34675,1,0,1,1,30
2024-01-28 01:45:00,7.601875,1,0,1,1,45
2024-01-28 02:00:00,7.857,1,0,1,2,0
2024-01-28 02:15:00,7.98695,1,0,1,2,15
2024-01-28 02:30:00,8.1169,1,0,1,2,30
2024-01-28 02:45:00,8.24685,1,0,1,2,45
2024-01-28 03:00:00,8.3768,1,0,1,3,0
2024-01-28 03:15:00,8.12375,1,0,1,3,15
2024-01-28 03:30:00,7.870699999999999,1,0,1,3,30
2024-01-28 03:45:00,7.61765,1,0,1,3,45
2024-01-28 04:00:00,7.3646,1,0,1,4,0
2024-01-28 04:15:00,7.0887,1,0,1,4,15
2024-01-28 04:30:00,6.8128,1,0,1,4,30
2024-01-28 04:45:00,6.5369,1,0,1,4,45
2024-01-28 05:00:00,6.261,1,0,1,5,0
2024-01-28 05:15:00,6.359125000000001,1,0,1,5,15
2024-01-28 05:30:00,6.45725,1,0,1,5,30
2024-01-28 05:45:00,6.555375,1,0,1,5,45
2024-01-28 06:00:00,6.6535,1,0,1,6,0
