State,Date,Hourly Demand Met (in MW),,,,
Madhya Pradesh - 2024,18-Jan 8pm,12046.41,,,,
Madhya Pradesh - 2024,18-Jan 9pm,10977.71,,,,
Madhya Pradesh - 2024,18-Jan 10pm,10999.1,,,,
Madhya Pradesh - 2024,18-Jan 11pm,11050.96,,,,
Madhya Pradesh - 2024,19-Jan 12am,10539.81,,,,
Madhya Pradesh - 2024,19-Jan 1am,10179.81,,,,
Madhya Pradesh - 2024,19-Jan 2am,9916.83,,,,
Madhya Pradesh - 2024,19-Jan 3am,9993.04,,,,
Madhya Pradesh - 2024,19-Jan 4am,10135.81,,,,
Madhya Pradesh - 2024,19-Jan 5am,10208.63,,,,
Madhya Pradesh - 2024,19-Jan 6am,11349.25,,,,
Madhya Pradesh - 2024,19-Jan 7am,13775.63,,,,
Madhya Pradesh - 2024,19-Jan 8am,15460.72,,,,
Madhya Pradesh - 2024,19-Jan 9am,16020.09,,,,
Madhya Pradesh - 2024,19-Jan 10am,16217.51,,,,
Madhya Pradesh - 2024,19-Jan 11am,16247.52,,,,
Madhya Pradesh - 2024,19-Jan 12pm,16639.11,,,,
Madhya Pradesh - 2024,19-Jan 1pm,16231.95,,,,
Madhya Pradesh - 2024,19-Jan 2pm,16223.99,,,,
Madhya Pradesh - 2024,19-Jan 3pm,15593.56,,,,
Madhya Pradesh - 2024,19-Jan 4pm,15715.74,,,,
Madhya Pradesh - 2024,19-Jan 5pm,14909.1,,,,
Madhya Pradesh - 2024,19-Jan 6pm,14366.64,,,,
Madhya Pradesh - 2024,19-Jan 7pm,13579.53,,,,
Madhya Pradesh - 2024,19-Jan 8pm,12057.52,,,,
Madhya Pradesh - 2024,19-Jan 9pm,10990.92,,,,
Madhya Pradesh - 2024,19-Jan 10pm,11012.46,,,,
Madhya Pradesh - 2024,19-Jan 11pm,11013.33,,,,
Madhya Pradesh - 2024,20-Jan 12am,10495.71,,,,
Madhya Pradesh - 2024,20-Jan 1am,10288.34,,,,
Madhya Pradesh - 2024,20-Jan 2am,10043.51,,,,
Madhya Pradesh - 2024,20-Jan 3am,10227.92,,,,
Madhya Pradesh - 2024,20-Jan 4am,10406.85,,,,
Madhya Pradesh - 2024,20-Jan 5am,10526.12,,,,
Madhya Pradesh - 2024,20-Jan 6am,11631.83,,,,
Madhya Pradesh - 2024,20-Jan 7am,14010.46,,,,
Madhya Pradesh - 2024,20-Jan 8am,15257.9,,,,
Madhya Pradesh - 2024,20-Jan 9am,16085.31,,,,
Madhya Pradesh - 2024,20-Jan 10am,16027.32,,,,
Madhya Pradesh - 2024,20-Jan 11am,16116.86,,,,
Madhya Pradesh - 2024,20-Jan 12pm,16488.74,,,,
Madhya Pradesh - 2024,20-Jan 1pm,16293.15,,,,
Madhya Pradesh - 2024,20-Jan 2pm,15771.15,,,,
Madhya Pradesh - 2024,20-Jan 3pm,15724.41,,,,
Madhya Pradesh - 2024,20-Jan 4pm,15839.42,,,,
Madhya Pradesh - 2024,20-Jan 5pm,15244.83,,,,
Madhya Pradesh - 2024,20-Jan 6pm,14596.65,,,,
Madhya Pradesh - 2024,20-Jan 7pm,13793.99,,,,
Madhya Pradesh - 2024,20-Jan 8pm,12202.15,,,,
Madhya Pradesh - 2024,20-Jan 9pm,11045.82,,,,
Madhya Pradesh - 2024,20-Jan 10pm,10962.77,,,,
Madhya Pradesh - 2024,20-Jan 11pm,11010.98,,,,
Madhya Pradesh - 2024,21-Jan 12am,10625.79,,,,
Madhya Pradesh - 2024,21-Jan 1am,10270.48,,,,
Madhya Pradesh - 2024,21-Jan 2am,9970.08,,,,
Madhya Pradesh - 2024,21-Jan 3am,10083.22,,,,
Madhya Pradesh - 2024,21-Jan 4am,10145.89,,,,
Madhya Pradesh - 2024,21-Jan 5am,10101.7,,,,
Madhya Pradesh - 2024,21-Jan 6am,10984.9,,,,
Madhya Pradesh - 2024,21-Jan 7am,13042.73,,,,
Madhya Pradesh - 2024,21-Jan 8am,14637.26,,,,
Madhya Pradesh - 2024,21-Jan 9am,15883.69,,,,
Madhya Pradesh - 2024,21-Jan 10am,16239.28,,,,
Madhya Pradesh - 2024,21-Jan 11am,16662.87,,,,
Madhya Pradesh - 2024,21-Jan 12pm,16647.9,,,,
Madhya Pradesh - 2024,21-Jan 1pm,16738.82,,,,
Madhya Pradesh - 2024,21-Jan 2pm,16651.21,,,,
Madhya Pradesh - 2024,21-Jan 3pm,16149.86,,,,
Madhya Pradesh - 2024,21-Jan 4pm,15973.01,,,,
Madhya Pradesh - 2024,21-Jan 5pm,15180.12,,,,
Madhya Pradesh - 2024,21-Jan 6pm,14583.33,,,,
Madhya Pradesh - 2024,21-Jan 7pm,13872.61,,,,
Madhya Pradesh - 2024,21-Jan 8pm,12302.13,,,,
Madhya Pradesh - 2024,21-Jan 9pm,11218.91,,,,
Madhya Pradesh - 2024,21-Jan 10pm,11086.64,,,,
Madhya Pradesh - 2024,21-Jan 11pm,11092.87,,,,
Madhya Pradesh - 2024,22-Jan 12am,10694.11,,,,
Madhya Pradesh - 2024,22-Jan 1am,10507.14,,,,
Madhya Pradesh - 2024,22-Jan 2am,9996.62,,,,
Madhya Pradesh - 2024,22-Jan 3am,10136.46,,,,
Madhya Pradesh - 2024,22-Jan 4am,10284.8,,,,
Madhya Pradesh - 2024,22-Jan 5am,10385.43,,,,
Madhya Pradesh - 2024,22-Jan 6am,11432.93,,,,
Madhya Pradesh - 2024,22-Jan 7am,14009.7,,,,
Madhya Pradesh - 2024,22-Jan 8am,15762.75,,,,
Madhya Pradesh - 2024,22-Jan 9am,16485.09,,,,
Madhya Pradesh - 2024,22-Jan 10am,16878.14,,,,
Madhya Pradesh - 2024,22-Jan 11am,17253.56,,,,
Madhya Pradesh - 2024,22-Jan 12pm,17281.27,,,,
Madhya Pradesh - 2024,22-Jan 1pm,17010.92,,,,
Madhya Pradesh - 2024,22-Jan 2pm,16410.02,,,,
Madhya Pradesh - 2024,22-Jan 3pm,16208.34,,,,
Madhya Pradesh - 2024,22-Jan 4pm,15797.53,,,,
Madhya Pradesh - 2024,22-Jan 5pm,14938.69,,,,
Madhya Pradesh - 2024,22-Jan 6pm,14296.77,,,,
Madhya Pradesh - 2024,22-Jan 7pm,13497.99,,,,
Madhya Pradesh - 2024,22-Jan 8pm,11931.56,,,,
Madhya Pradesh - 2024,22-Jan 9pm,10910.47,,,,
Madhya Pradesh - 2024,22-Jan 10pm,10932.9,,,,
Madhya Pradesh - 2024,22-Jan 11pm,10997.52,,,,
Madhya Pradesh - 2024,23-Jan 12am,10663.1,,,,
Madhya Pradesh - 2024,23-Jan 1am,10300.71,,,,
Madhya Pradesh - 2024,23-Jan 2am,9906.73,,,,
Madhya Pradesh - 2024,23-Jan 3am,10106.99,,,,
Madhya Pradesh - 2024,23-Jan 4am,10223.37,,,,
Madhya Pradesh - 2024,23-Jan 5am,10181.8,,,,
Madhya Pradesh - 2024,23-Jan 6am,11330.07,,,,
Madhya Pradesh - 2024,23-Jan 7am,13842.25,,,,
Madhya Pradesh - 2024,23-Jan 8am,15851.12,,,,
Madhya Pradesh - 2024,23-Jan 9am,16450.72,,,,
Madhya Pradesh - 2024,23-Jan 10am,16638.34,,,,
Madhya Pradesh - 2024,23-Jan 11am,16893.33,,,,
Madhya Pradesh - 2024,23-Jan 12pm,16605.52,,,,
Madhya Pradesh - 2024,23-Jan 1pm,16419.28,,,,
Madhya Pradesh - 2024,23-Jan 2pm,16173.45,,,,
Madhya Pradesh - 2024,23-Jan 3pm,16328.2,,,,
Madhya Pradesh - 2024,23-Jan 4pm,16082.34,,,,
Madhya Pradesh - 2024,23-Jan 5pm,15212.14,,,,
Madhya Pradesh - 2024,23-Jan 6pm,14811.18,,,,
Madhya Pradesh - 2024,23-Jan 7pm,14205.89,,,,
Madhya Pradesh - 2024,23-Jan 8pm,12564.15,,,,
Madhya Pradesh - 2024,23-Jan 9pm,11380.28,,,,
Madhya Pradesh - 2024,23-Jan 10pm,11356.78,,,,
Madhya Pradesh - 2024,23-Jan 11pm,11396.5,,,,
Madhya Pradesh - 2024,24-Jan 12am,10921.84,,,,
Madhya Pradesh - 2024,24-Jan 1am,10590.86,,,,
Madhya Pradesh - 2024,24-Jan 2am,10242.51,,,,
Madhya Pradesh - 2024,24-Jan 3am,10439.24,,,,
Madhya Pradesh - 2024,24-Jan 4am,10533.05,,,,
Madhya Pradesh - 2024,24-Jan 5am,10509.68,,,,
Madhya Pradesh - 2024,24-Jan 6am,11610.05,,,,
Madhya Pradesh - 2024,24-Jan 7am,14083.25,,,,
Madhya Pradesh - 2024,24-Jan 8am,15871.59,,,,
Madhya Pradesh - 2024,24-Jan 9am,16211.2,,,,
Madhya Pradesh - 2024,24-Jan 10am,16394.1,,,,
Madhya Pradesh - 2024,24-Jan 11am,16691.53,,,,
Madhya Pradesh - 2024,24-Jan 12pm,16809.42,,,,
Madhya Pradesh - 2024,24-Jan 1pm,16548.42,,,,
Madhya Pradesh - 2024,24-Jan 2pm,16183.97,,,,
Madhya Pradesh - 2024,24-Jan 3pm,16278.92,,,,
Madhya Pradesh - 2024,24-Jan 4pm,15965.01,,,,
Madhya Pradesh - 2024,24-Jan 5pm,15316.49,,,,
Madhya Pradesh - 2024,24-Jan 6pm,14979.39,,,,
Madhya Pradesh - 2024,24-Jan 7pm,14149.43,,,,
Madhya Pradesh - 2024,24-Jan 8pm,12799.77,,,,
Madhya Pradesh - 2024,24-Jan 9pm,11704.75,,,,
Madhya Pradesh - 2024,24-Jan 10pm,11672.76,,,,
Madhya Pradesh - 2024,24-Jan 11pm,11616.23,,,,
Madhya Pradesh - 2024,25-Jan 12am,11148.44,,,,
Madhya Pradesh - 2024,25-Jan 1am,10771.06,,,,
Madhya Pradesh - 2024,25-Jan 2am,10494.47,,,,
Madhya Pradesh - 2024,25-Jan 3am,10664.03,,,,
Madhya Pradesh - 2024,25-Jan 4am,10717.33,,,,
Madhya Pradesh - 2024,25-Jan 5am,10769.98,,,,
Madhya Pradesh - 2024,25-Jan 6am,11925.73,,,,
Madhya Pradesh - 2024,25-Jan 7am,14501.25,,,,
Madhya Pradesh - 2024,25-Jan 8am,15880.95,,,,
Madhya Pradesh - 2024,25-Jan 9am,16182.57,,,,
Madhya Pradesh - 2024,25-Jan 10am,16324.18,,,,
Madhya Pradesh - 2024,25-Jan 11am,16831.92,,,,
Madhya Pradesh - 2024,25-Jan 12pm,16484.17,,,,
Madhya Pradesh - 2024,25-Jan 1pm,15954.5,,,,
Madhya Pradesh - 2024,25-Jan 2pm,16147.51,,,,
Madhya Pradesh - 2024,25-Jan 3pm,15875.6,,,,
Madhya Pradesh - 2024,25-Jan 4pm,15997.22,,,,
Madhya Pradesh - 2024,25-Jan 5pm,15194.21,,,,
Madhya Pradesh - 2024,25-Jan 6pm,14433.15,,,,
Madhya Pradesh - 2024,25-Jan 7pm,13333.88,,,,
Madhya Pradesh - 2024,25-Jan 8pm,11915.07,,,,
Madhya Pradesh - 2024,25-Jan 9pm,10894.64,,,,
Madhya Pradesh - 2024,25-Jan 10pm,11288.47,,,,
Madhya Pradesh - 2024,25-Jan 11pm,11540.88,,,,
Madhya Pradesh - 2024,26-Jan 12am,11146.01,,,,
Madhya Pradesh - 2024,26-Jan 1am,10752.58,,,,
Madhya Pradesh - 2024,26-Jan 2am,10486.31,,,,
Madhya Pradesh - 2024,26-Jan 3am,10676.12,,,,
Madhya Pradesh - 2024,26-Jan 4am,10847.02,,,,
Madhya Pradesh - 2024,26-Jan 5am,11272.26,,,,
Madhya Pradesh - 2024,26-Jan 6am,12823.24,,,,
Madhya Pradesh - 2024,26-Jan 7am,15013.31,,,,
Madhya Pradesh - 2024,26-Jan 8am,16039.8,,,,
Madhya Pradesh - 2024,26-Jan 9am,16745.04,,,,
Madhya Pradesh - 2024,26-Jan 10am,16757.82,,,,
Madhya Pradesh - 2024,26-Jan 11am,17188.24,,,,
Madhya Pradesh - 2024,26-Jan 12pm,17340.6,,,,
Madhya Pradesh - 2024,26-Jan 1pm,16996.49,,,,
Madhya Pradesh - 2024,26-Jan 2pm,16276.83,,,,
Madhya Pradesh - 2024,26-Jan 3pm,16242.64,,,,
Madhya Pradesh - 2024,26-Jan 4pm,15828.74,,,,
Madhya Pradesh - 2024,26-Jan 5pm,14856.35,,,,
Madhya Pradesh - 2024,26-Jan 6pm,14386.91,,,,
Madhya Pradesh - 2024,26-Jan 7pm,13311.11,,,,
Madhya Pradesh - 2024,26-Jan 8pm,12000.13,,,,
Madhya Pradesh - 2024,26-Jan 9pm,11027.8,,,,
Madhya Pradesh - 2024,26-Jan 10pm,11174.4,,,,
Madhya Pradesh - 2024,26-Jan 11pm,11270.72,,,,
Madhya Pradesh - 2024,27-Jan 12am,10814.42,,,,
Madhya Pradesh - 2024,27-Jan 1am,10531.05,,,,
Madhya Pradesh - 2024,27-Jan 2am,10288.1,,,,
Madhya Pradesh - 2024,27-Jan 3am,10474.14,,,,
Madhya Pradesh - 2024,27-Jan 4am,10596.57,,,,
Madhya Pradesh - 2024,27-Jan 5am,10651.23,,,,
Madhya Pradesh - 2024,27-Jan 6am,11760.83,,,,
Madhya Pradesh - 2024,27-Jan 7am,14305.29,,,,
Madhya Pradesh - 2024,27-Jan 8am,15703.95,,,,
Madhya Pradesh - 2024,27-Jan 9am,16115.28,,,,
Madhya Pradesh - 2024,27-Jan 10am,16241.33,,,,
Madhya Pradesh - 2024,27-Jan 11am,16400.28,,,,
Madhya Pradesh - 2024,27-Jan 12pm,16445.3,,,,
Madhya Pradesh - 2024,27-Jan 1pm,16698.61,,,,
Madhya Pradesh - 2024,27-Jan 2pm,16401.26,,,,
Madhya Pradesh - 2024,27-Jan 3pm,16417.56,,,,
Madhya Pradesh - 2024,27-Jan 4pm,16144.13,,,,
Madhya Pradesh - 2024,27-Jan 5pm,15296.04,,,,
Madhya Pradesh - 2024,27-Jan 6pm,14710.53,,,,
Madhya Pradesh - 2024,27-Jan 7pm,14062.3,,,,
Madhya Pradesh - 2024,27-Jan 8pm,12584.71,,,,
Madhya Pradesh - 2024,27-Jan 9pm,11395.77,,,,
Madhya Pradesh - 2024,27-Jan 10pm,11708.34,,,,
Madhya Pradesh - 2024,27-Jan 11pm,11733.57,,,,
Madhya Pradesh - 2024,28-Jan 12am,11369.66,,,,
Madhya Pradesh - 2024,28-Jan 1am,11058.91,,,,
Madhya Pradesh - 2024,28-Jan 2am,10695.8,,,,
Madhya Pradesh - 2024,28-Jan 3am,10848.69,,,,
Madhya Pradesh - 2024,28-Jan 4am,10948.69,,,,
Madhya Pradesh - 2024,28-Jan 5am,11028.39,,,,
Madhya Pradesh - 2024,28-Jan 6am,12137.75,,,,
Madhya Pradesh - 2024,28-Jan 7am,14685.16,,,,
Madhya Pradesh - 2024,28-Jan 8am,15922.03,,,,
Madhya Pradesh - 2024,28-Jan 9am,16326.25,,,,
Madhya Pradesh - 2024,28-Jan 10am,16664.87,,,,
Madhya Pradesh - 2024,28-Jan 11am,17097.48,,,,
Madhya Pradesh - 2024,28-Jan 12pm,16933.92,,,,
Madhya Pradesh - 2024,28-Jan 1pm,16725.53,,,,
Madhya Pradesh - 2024,28-Jan 2pm,16274.91,,,,
Madhya Pradesh - 2024,28-Jan 3pm,16518.43,,,,
Madhya Pradesh - 2024,28-Jan 4pm,15905.64,,,,
Madhya Pradesh - 2024,28-Jan 5pm,14818.01,,,,
Madhya Pradesh - 2024,28-Jan 6pm,14034.5,,,,
Madhya Pradesh - 2024,28-Jan 7pm,13529.31,,,,
Madhya Pradesh - 2024,28-Jan 8pm,12044.45,,,,
Madhya Pradesh - 2024,28-Jan 9pm,11067.24,,,,
Madhya Pradesh - 2024,28-Jan 10pm,11379.92,,,,
Madhya Pradesh - 2024,28-Jan 11pm,11456.73,,,,
Madhya Pradesh - 2024,29-Jan 12am,11050.6,,,,
Madhya Pradesh - 2024,29-Jan 1am,10714.92,,,,
Madhya Pradesh - 2024,29-Jan 2am,10402.84,,,,
Madhya Pradesh - 2024,29-Jan 3am,10584.65,,,,
Madhya Pradesh - 2024,29-Jan 4am,10741.04,,,,
Madhya Pradesh - 2024,29-Jan 5am,10809.2,,,,
Madhya Pradesh - 2024,29-Jan 6am,12116.36,,,,
Madhya Pradesh - 2024,29-Jan 7am,14914.48,,,,
Madhya Pradesh - 2024,29-Jan 8am,16299.07,,,,
Madhya Pradesh - 2024,29-Jan 9am,16692.93,,,,
Madhya Pradesh - 2024,29-Jan 10am,16476.85,,,,
Madhya Pradesh - 2024,29-Jan 11am,16709.18,,,,
Madhya Pradesh - 2024,29-Jan 12pm,16561.72,,,,
Madhya Pradesh - 2024,29-Jan 1pm,16485.2,,,,
Madhya Pradesh - 2024,29-Jan 2pm,16175.9,,,,
Madhya Pradesh - 2024,29-Jan 3pm,16252.6,,,,
Madhya Pradesh - 2024,29-Jan 4pm,15915.84,,,,
Madhya Pradesh - 2024,29-Jan 5pm,15104.74,,,,
Madhya Pradesh - 2024,29-Jan 6pm,14340.65,,,,
Madhya Pradesh - 2024,29-Jan 7pm,13732.41,,,,
Madhya Pradesh - 2024,29-Jan 8pm,12213.19,,,,
Madhya Pradesh - 2024,29-Jan 9pm,11175.14,,,,
Madhya Pradesh - 2024,29-Jan 10pm,11533.07,,,,
Madhya Pradesh - 2024,29-Jan 11pm,11548.12,,,,
Madhya Pradesh - 2024,30-Jan 12am,11132.84,,,,
Madhya Pradesh - 2024,30-Jan 1am,10984.37,,,,
Madhya Pradesh - 2024,30-Jan 2am,10726.35,,,,
Madhya Pradesh - 2024,30-Jan 3am,10567.81,,,,
Madhya Pradesh - 2024,30-Jan 4am,10777.41,,,,
Madhya Pradesh - 2024,30-Jan 5am,10825.23,,,,
Madhya Pradesh - 2024,30-Jan 6am,12034.55,,,,
Madhya Pradesh - 2024,30-Jan 7am,14656.14,,,,
Madhya Pradesh - 2024,30-Jan 8am,15815.86,,,,
Madhya Pradesh - 2024,30-Jan 9am,16201.74,,,,
Madhya Pradesh - 2024,30-Jan 10am,16255.25,,,,
Madhya Pradesh - 2024,30-Jan 11am,16352.05,,,,
Madhya Pradesh - 2024,30-Jan 12pm,16006.69,,,,
Madhya Pradesh - 2024,30-Jan 1pm,16285.11,,,,
Madhya Pradesh - 2024,30-Jan 2pm,15746.2,,,,
Madhya Pradesh - 2024,30-Jan 3pm,15205.79,,,,
Madhya Pradesh - 2024,30-Jan 4pm,15200.08,,,,
Madhya Pradesh - 2024,30-Jan 5pm,14733.64,,,,
Madhya Pradesh - 2024,30-Jan 6pm,14112.88,,,,
Madhya Pradesh - 2024,30-Jan 7pm,13418.53,,,,
Madhya Pradesh - 2024,30-Jan 8pm,12127.26,,,,
Madhya Pradesh - 2024,30-Jan 9pm,11092.13,,,,
Madhya Pradesh - 2024,30-Jan 10pm,11469.22,,,,
Madhya Pradesh - 2024,30-Jan 11pm,11605.11,,,,
Madhya Pradesh - 2024,31-Jan 12am,11309.64,,,,
Madhya Pradesh - 2024,31-Jan 1am,11013.72,,,,
Madhya Pradesh - 2024,31-Jan 2am,10675.43,,,,
Madhya Pradesh - 2024,31-Jan 3am,10854.94,,,,
Madhya Pradesh - 2024,31-Jan 4am,10971.41,,,,
Madhya Pradesh - 2024,31-Jan 5am,11073.89,,,,
Madhya Pradesh - 2024,31-Jan 6am,12397.25,,,,
Madhya Pradesh - 2024,31-Jan 7am,14519.44,,,,
Madhya Pradesh - 2024,31-Jan 8am,15183.3,,,,
Madhya Pradesh - 2024,31-Jan 9am,15848.49,,,,
Madhya Pradesh - 2024,31-Jan 10am,16154.72,,,,
Madhya Pradesh - 2024,31-Jan 11am,16018.96,,,,
Madhya Pradesh - 2024,31-Jan 12pm,16101.04,,,,
Madhya Pradesh - 2024,31-Jan 1pm,16495.55,,,,
Madhya Pradesh - 2024,31-Jan 2pm,16116.89,,,,
Madhya Pradesh - 2024,31-Jan 3pm,16021.2,,,,
Madhya Pradesh - 2024,31-Jan 4pm,15718.59,,,,
Madhya Pradesh - 2024,31-Jan 5pm,14854.85,,,,
Madhya Pradesh - 2024,31-Jan 6pm,13827.42,,,,
Madhya Pradesh - 2024,31-Jan 7pm,13085.62,,,,
Madhya Pradesh - 2024,31-Jan 8pm,11820.95,,,,
Madhya Pradesh - 2024,31-Jan 9pm,10871.64,,,,
Madhya Pradesh - 2024,31-Jan 10pm,11206.51,,,,
Madhya Pradesh - 2024,31-Jan 11pm,11272.43,,,,
Madhya Pradesh - 2024,01-Feb 12am,10846.4,,,,
Madhya Pradesh - 2024,01-Feb 1am,10635.6,,,,
Madhya Pradesh - 2024,01-Feb 2am,10279.13,,,,
Madhya Pradesh - 2024,01-Feb 3am,10509.32,,,,
Madhya Pradesh - 2024,01-Feb 4am,10662.59,,,,
Madhya Pradesh - 2024,01-Feb 5am,10789.39,,,,
Madhya Pradesh - 2024,01-Feb 6am,12101.91,,,,
Madhya Pradesh - 2024,01-Feb 7am,14504.58,,,,
Madhya Pradesh - 2024,01-Feb 8am,15551.01,,,,
Madhya Pradesh - 2024,01-Feb 9am,16206.03,,,,
Madhya Pradesh - 2024,01-Feb 10am,16286.5,,,,
Madhya Pradesh - 2024,01-Feb 11am,16351.68,,,,
Madhya Pradesh - 2024,01-Feb 12pm,15932.16,,,,
Madhya Pradesh - 2024,01-Feb 1pm,15964.52,,,,
Madhya Pradesh - 2024,01-Feb 2pm,15630.41,,,,
Madhya Pradesh - 2024,01-Feb 3pm,15667.42,,,,
Madhya Pradesh - 2024,01-Feb 4pm,15443.65,,,,
Madhya Pradesh - 2024,01-Feb 5pm,14635.72,,,,
Madhya Pradesh - 2024,01-Feb 6pm,13873.77,,,,
Madhya Pradesh - 2024,01-Feb 7pm,13412.23,,,,
Madhya Pradesh - 2024,01-Feb 8pm,11915.61,,,,
Madhya Pradesh - 2024,01-Feb 9pm,10857.65,,,,
Madhya Pradesh - 2024,01-Feb 10pm,11182.41,,,,
Madhya Pradesh - 2024,01-Feb 11pm,11281.63,,,,
Madhya Pradesh - 2024,02-Feb 12am,10920.92,,,,
Madhya Pradesh - 2024,02-Feb 1am,10682.1,,,,
Madhya Pradesh - 2024,02-Feb 2am,10357.62,,,,
Madhya Pradesh - 2024,02-Feb 3am,10545.44,,,,
Madhya Pradesh - 2024,02-Feb 4am,10722.52,,,,
Madhya Pradesh - 2024,02-Feb 5am,10845.24,,,,
Madhya Pradesh - 2024,02-Feb 6am,12243.19,,,,
Madhya Pradesh - 2024,02-Feb 7am,14723.69,,,,
Madhya Pradesh - 2024,02-Feb 8am,15715.21,,,,
Madhya Pradesh - 2024,02-Feb 9am,16214.93,,,,
Madhya Pradesh - 2024,02-Feb 10am,16543.17,,,,
Madhya Pradesh - 2024,02-Feb 11am,16789.6,,,,
Madhya Pradesh - 2024,02-Feb 12pm,16455.44,,,,
Madhya Pradesh - 2024,02-Feb 1pm,16471.19,,,,
Madhya Pradesh - 2024,02-Feb 2pm,15970.78,,,,
Madhya Pradesh - 2024,02-Feb 3pm,15871.33,,,,
Madhya Pradesh - 2024,02-Feb 4pm,15541.28,,,,
Madhya Pradesh - 2024,02-Feb 5pm,14678.83,,,,
Madhya Pradesh - 2024,02-Feb 6pm,13902.62,,,,
Madhya Pradesh - 2024,02-Feb 7pm,13460.72,,,,
Madhya Pradesh - 2024,02-Feb 8pm,11893.97,,,,
Madhya Pradesh - 2024,02-Feb 9pm,10911.28,,,,
Madhya Pradesh - 2024,02-Feb 10pm,11225.77,,,,
Madhya Pradesh - 2024,02-Feb 11pm,11430.78,,,,
Madhya Pradesh - 2024,03-Feb 12am,10974.25,,,,
Madhya Pradesh - 2024,03-Feb 1am,10723.92,,,,
Madhya Pradesh - 2024,03-Feb 2am,10423.73,,,,
Madhya Pradesh - 2024,03-Feb 3am,10566.37,,,,
Madhya Pradesh - 2024,03-Feb 4am,10697.01,,,,
Madhya Pradesh - 2024,03-Feb 5am,10865.45,,,,
Madhya Pradesh - 2024,03-Feb 6am,12245.69,,,,
Madhya Pradesh - 2024,03-Feb 7am,14698.68,,,,
Madhya Pradesh - 2024,03-Feb 8am,15524.41,,,,
Madhya Pradesh - 2024,03-Feb 9am,16081.08,,,,
Madhya Pradesh - 2024,03-Feb 10am,16289.81,,,,
Madhya Pradesh - 2024,03-Feb 11am,16425.07,,,,
Madhya Pradesh - 2024,03-Feb 12pm,16102.84,,,,
Madhya Pradesh - 2024,03-Feb 1pm,16164.15,,,,
Madhya Pradesh - 2024,03-Feb 2pm,15777.86,,,,
Madhya Pradesh - 2024,03-Feb 3pm,15808.37,,,,
Madhya Pradesh - 2024,03-Feb 4pm,15524.3,,,,
Madhya Pradesh - 2024,03-Feb 5pm,14613.43,,,,
Madhya Pradesh - 2024,03-Feb 6pm,13910.34,,,,
Madhya Pradesh - 2024,03-Feb 7pm,13490.6,,,,
Madhya Pradesh - 2024,03-Feb 8pm,11934.83,,,,
Madhya Pradesh - 2024,03-Feb 9pm,10980.08,,,,
Madhya Pradesh - 2024,03-Feb 10pm,11466.32,,,,
Madhya Pradesh - 2024,03-Feb 11pm,11565.24,,,,
Madhya Pradesh - 2024,04-Feb 12am,11119.14,,,,
Madhya Pradesh - 2024,04-Feb 1am,10829.36,,,,
Madhya Pradesh - 2024,04-Feb 2am,10578.55,,,,
Madhya Pradesh - 2024,04-Feb 3am,10685.91,,,,
Madhya Pradesh - 2024,04-Feb 4am,10776.46,,,,
Madhya Pradesh - 2024,04-Feb 5am,10917.66,,,,
Madhya Pradesh - 2024,04-Feb 6am,12139.39,,,,
Madhya Pradesh - 2024,04-Feb 7am,14479.21,,,,
Madhya Pradesh - 2024,04-Feb 8am,15607.32,,,,
Madhya Pradesh - 2024,04-Feb 9am,16217.32,,,,
Madhya Pradesh - 2024,04-Feb 10am,16239.66,,,,
Madhya Pradesh - 2024,04-Feb 11am,16401.69,,,,
Madhya Pradesh - 2024,04-Feb 12pm,16182.07,,,,
Madhya Pradesh - 2024,04-Feb 1pm,16190.41,,,,
Madhya Pradesh - 2024,04-Feb 2pm,15528.18,,,,
Madhya Pradesh - 2024,04-Feb 3pm,15478.73,,,,
Madhya Pradesh - 2024,04-Feb 4pm,15047.33,,,,
Madhya Pradesh - 2024,04-Feb 5pm,14070.47,,,,
Madhya Pradesh - 2024,04-Feb 6pm,13210.35,,,,
Madhya Pradesh - 2024,04-Feb 7pm,12584.5,,,,
Madhya Pradesh - 2024,04-Feb 8pm,10945.34,,,,
Madhya Pradesh - 2024,04-Feb 9pm,9781.9,,,,
Madhya Pradesh - 2024,04-Feb 10pm,10153.58,,,,
Madhya Pradesh - 2024,04-Feb 11pm,10009.15,,,,
Madhya Pradesh - 2024,05-Feb 12am,9547.37,,,,
Madhya Pradesh - 2024,05-Feb 1am,9350.08,,,,
Madhya Pradesh - 2024,05-Feb 2am,9228.9,,,,
Madhya Pradesh - 2024,05-Feb 3am,9522.61,,,,
Madhya Pradesh - 2024,05-Feb 4am,9618.28,,,,
Madhya Pradesh - 2024,05-Feb 5am,9867.39,,,,
Madhya Pradesh - 2024,05-Feb 6am,11271.32,,,,
Madhya Pradesh - 2024,05-Feb 7am,13806.39,,,,
Madhya Pradesh - 2024,05-Feb 8am,15027.64,,,,
Madhya Pradesh - 2024,05-Feb 9am,15664.23,,,,
Madhya Pradesh - 2024,05-Feb 10am,15460.48,,,,
Madhya Pradesh - 2024,05-Feb 11am,15556.33,,,,
Madhya Pradesh - 2024,05-Feb 12pm,15297.19,,,,
Madhya Pradesh - 2024,05-Feb 1pm,15383.08,,,,
Madhya Pradesh - 2024,05-Feb 2pm,14950,,,,
Madhya Pradesh - 2024,05-Feb 3pm,15001.25,,,,
Madhya Pradesh - 2024,05-Feb 4pm,14817.99,,,,
Madhya Pradesh - 2024,05-Feb 5pm,13914.29,,,,
